Date,Time,Location,City,State,Weather (2&3),Road Surface (6),Traffic Control Device (4),Intersection Type (7),Traffic Way Desc (8),Collision Manner (11),# of Involved Vehicles,Vehicle1 Configuration (21),Driver1 Contrib Code1 (25),Driver1 Contrib Code2 (25),Vehicle2 Configuration (21),Driver2 Contrib Code1 (25),Driver2 Contrib Code2 (25),Vehicle3 Configuration (21),Driver3 Contrib Code1 (25),Driver3 Contrib Code2 (25),Vehicle4 Configuration (21),Driver4 Contrib Code1 (25),Driver4 Contrib Code2 (25),Vehicle5 Configuration (21),Driver5 Contrib Code1 (25),Driver5 Contrib Code2 (25),Vehicle6 Configuration (21),Driver6 Contrib Code1 (25),Driver6 Contrib Code2 (25),Vehicle7 Configuration (21),Driver7 Contrib Code1 (25),Driver7 Contrib Code2 (25),Bicycle,Pedestrian,Non-MV,Non-Motorist Location (16),Non-Motorist Action (15),Non-Motorist Type,Manner of Non-Motorist (Person) Collision,Injury,Multiple,Gender1,Age1,Severity1,Hospital1,Gender2,Age2,Severity2,Hospital2,Gender3,Age3,Severity3,Hospital3,Gender4,Age4,Severity4,Hospital4,Gender5,Age5,Severity5,Hospital5,City Vehicle?,Notes,column 65,column 66,column 67,column 68,column 69,column 70,column 71,column 72,column 73,column 74,column 75,column 76,column 77,column 78,column 79,column 80,column 81,column 82,column 83,column 84,column 85,column 86,column 87,column 88,column 89
03/10/2010,17:40,MIDDLESEX AVENUE & FOLEY STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2010,15:01,SOMERVILLE AVENUE & HAWKINS STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2010,11:15,310 WASHINGTON STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2010,15:49,PEARSON ROAD & WARNER STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/14/2010,16:32,368 BEACON STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2010,0:00,ELM STREET & SOMERVILLE AVENUE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2010,14:50,493 SOMERVILLE AVENUE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2010,16:56,BEACON STREET & WASHINGTON STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2010,17:26,MEACHAM STREET & ORCHARD STREET & DAY STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2010,18:31,65 BOW STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2010,20:10,ELM STREET & PORTER AVENUE & SOMERVILLE AVENUE &,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2010,7:31,HIGHLAND AVENUE & CENTRAL STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/16/2010,5:30,BEACON STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/17/2010,16:01,BROADWAY,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/18/2010,3:21,43 HIGHLAND AVENUE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/20/2010,20:25,244 ELM STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/22/2010,9:14,PROSPECT STREET & SOMERVILLE AVENUE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/22/2010,23:08,255 MEDFORD STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/23/2010,7:30,15 CROCKER STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/23/2010,13:35,HANCOCK STREET & SUMMER STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/23/2010,22:25,GOVERNOR WINTHROP ROAD & SHORE DRIVE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/24/2010,12:08,292 BROADWAY,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/25/2010,6:25,CONCORD AVENUE & DIMICK STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/25/2010,7:06,MCGRATH HIGHWAY & SOMERVILLE AVENUE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/25/2010,11:50,S BOW STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/25/2010,20:15,WASHINGTON STREET & FRANKLIN STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/27/2010,23:15,166 PEARL STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/29/2010,1:16,451 SOMERVILLE AVENUE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/29/2010,13:28,SCHOOL STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
03/30/2010,20:05,BROADWAY & BARTON STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/02/2010,23:01,92 POWDER HOUSE BOULEVARD,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2010,19:15,BROADWAY & CENTRAL STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/05/2010,8:20,110 GLEN STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/05/2010,13:15,21 DANE STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/06/2010,0:00,DOVER STREET & ORCHARD STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/06/2010,7:18,BEACON STREET & SMITH AVENUE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/07/2010,9:26,HIGHLAND AVENUE & WALNUT STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/07/2010,15:22,268 POWDER HOUSE BOULEVARD,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/07/2010,20:22,WINDSOR ROAD & WILLOW AVENUE & HAWTHORNE STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/08/2010,18:06,SOMERVILLE AVENUE & CRAIGIE STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/09/2010,16:11,519 BROADWAY,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/09/2010,19:47,HOLLAND STREET & JAY STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2010,15:11,45 MANSFIELD STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/12/2010,16:15,ALEWIFE BROOK PARKWAY & BROADWAY,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/12/2010,23:34,MEACHAM ROAD,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/13/2010,15:36,233 CEDAR STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/13/2010,18:02,191 CEDAR STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/13/2010,23:11,785 BROADWAY,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/13/2010,14:26,440 SOMERVILLE AVENUE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/14/2010,22:20,BONNER AVENUE & COLUMBUS AVENUE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/15/2010,22:17,50 RIVER ROAD,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/16/2010,19:54,PROSPECT STREET & WEBSTER AVENUE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/16/2010,22:05,37 UNION SQUARE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/16/2010,18:15,POWDER HOUSE BOULEVARD & MASON STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/18/2010,12:03,BEACON STREET & PARK STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/18/2010,12:24,HEATH STREET & EDGAR AVENUE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/19/2010,15:09,LAUREL STREET & SOMERVILLE AVENUE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/22/2010,10:00,RADCLIFFE ROAD & WALNUT STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/22/2010,20:56,HOLLAND STREET & BUENA VISTA ROAD & &,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/23/2010,11:23,25 BOW STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/23/2010,15:42,FLORENCE STREET & WASHINGTON STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/24/2010,9:31,WASHINGTON STREET & MCGRATH HIGHWAY,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/24/2010,16:15,167 BROADWAY,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/25/2010,19:25,41 WISCONSIN AVENUE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/27/2010,7:30,146 POWDER HOUSE BOULEVARD,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/27/2010,18:48,301 MEDFORD STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/29/2010,11:59,114 BEACON STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/29/2010,14:45,HAMLET STREET & HIGHLAND AVENUE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/2010,10:10,SOMERVILLE AVENUE & MEDFORD STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/03/2010,7:50,MEDFORD STREET & WALNUT STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/03/2010,8:26,WASHINGTON STREET & BEACON STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2010,10:15,86 JOY STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2010,13:42,440 SOMERVILLE AVENUE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2010,17:45,56 UNION SQUARE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2010,18:38,BROADWAY & BOSTON AVENUE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2010,15:14,55 DOVER STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2010,17:50,POWDER HOUSE BOULEVARD & PACKARD AVENUE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/08/2010,15:00,PEARL STREET & MEDFORD STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/09/2010,0:00,251 HIGHLAND AVENUE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/09/2010,16:30,84 WASHINGTON STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/10/2010,18:39,BROADWAY & FRANKLIN STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/11/2010,8:00,BROADWAY & NORTH STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/12/2010,2:33,81 SUMMER STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/12/2010,20:40,POWDER HOUSE BOULEVARD & PACKARD AVENUE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/12/2010,12:25,BEECH STREET & CYPRESS STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/13/2010,10:24,238 WASHINGTON STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/13/2010,18:11,PAULINA STREET & BROADWAY,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/14/2010,16:17,MCGRATH HIGHWAY & WASHINGTON STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/14/2010,23:42,GARFIELD AVENUE & BROADWAY,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/15/2010,9:57,151 SUMMER STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/15/2010,11:25,80 POWDER HOUSE BOULEVARD & MASON STREET & POWDER HOUSE BOULEVARD,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/15/2010,12:00,206 POWDER HOUSE BOULEVARD,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/16/2010,1:02,CENTRAL STREET & MONMOUTH STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/16/2010,2:00,WALNUT STREET & MEDFORD STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/16/2010,17:04,24 MORELAND STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/17/2010,2:40,WASHINGTON STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/17/2010,17:01,ELM STREET & WHITE STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/19/2010,17:15,HOLLAND STREET & DOVER STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/19/2010,19:12,TEMPLE ROAD & GOVERNOR WINTHROP ROAD,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/19/2010,20:10,PROSPECT STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/19/2010,12:11,SCHOOL STREET & BRADFORD AVENUE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/20/2010,9:21,SUMMER STREET & CEDAR STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/20/2010,13:17,184 PEARL STREET,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/20/2010,17:51,BROADWAY & COLLEGE AVENUE & POWDER HOUSE BOULEVARD,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/21/2010,16:29,BROADWAY & BROADWAY PLACE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
05/21/2010,22:15,BROADWAY & KENSINGTON AVENUE,Somerville,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
